./input_SLF.dat                                                                 
12.6d-4  initial radius im cm                                                      
600		Pressure in hpa                                                            
5,0	maxial shells                                                             
12  	outPut modus; 0: IVEA (log time), 1:EDB linear time, 2: input times         
2
     316390.000          0.532        288.150 0.0 0.0 0.0 0.0 0.0
     316439.000          0.532        288.150 0.0 0.0 0.0 0.0 0.0
     316488.000          0.532        288.150 0.0 0.0 0.0 0.0 0.0
     316537.000          0.532        288.150 0.0 0.0 0.0 0.0 0.0
     316585.000          0.532        288.150 0.0 0.0 0.0 0.0 0.0
     316634.000          0.532        288.150 0.0 0.0 0.0 0.0 0.0
     316684.000          0.532        288.150 0.0 0.0 0.0 0.0 0.0
     316732.000          0.532        288.150 0.0 0.0 0.0 0.0 0.0
     316781.000          0.532        288.150 0.0 0.0 0.0 0.0 0.0
     316829.000          0.532        288.150 0.0 0.0 0.0 0.0 0.0
     316879.000          0.532        288.150 0.0 0.0 0.0 0.0 0.0
     316928.000          0.531        288.150 0.0 0.0 0.0 0.0 0.0
     316977.000          0.531        288.150 0.0 0.0 0.0 0.0 0.0
     317025.000          0.531        288.150 0.0 0.0 0.0 0.0 0.0
     317074.000          0.531        288.150 0.0 0.0 0.0 0.0 0.0
     317123.000          0.531        288.150 0.0 0.0 0.0 0.0 0.0
     317172.000          0.531        288.150 0.0 0.0 0.0 0.0 0.0
     317221.000          0.531        288.150 0.0 0.0 0.0 0.0 0.0
     317270.000          0.531        288.150 0.0 0.0 0.0 0.0 0.0
     317318.000          0.531        288.150 0.0 0.0 0.0 0.0 0.0
     317367.000          0.531        288.150 0.0 0.0 0.0 0.0 0.0
     317416.000          0.531        288.150 0.0 0.0 0.0 0.0 0.0
     317464.000          0.531        288.150 0.0 0.0 0.0 0.0 0.0
     317514.000          0.531        288.150 0.0 0.0 0.0 0.0 0.0
     317563.000          0.531        288.150 0.0 0.0 0.0 0.0 0.0
     317612.000          0.530        288.150 0.0 0.0 0.0 0.0 0.0
     317661.000          0.530        288.150 0.0 0.0 0.0 0.0 0.0
     317710.000          0.530        288.150 0.0 0.0 0.0 0.0 0.0
     317758.000          0.530        288.150 0.0 0.0 0.0 0.0 0.0
     317807.000          0.530        288.150 0.0 0.0 0.0 0.0 0.0
     317856.000          0.530        288.150 0.0 0.0 0.0 0.0 0.0
     317904.000          0.530        288.150 0.0 0.0 0.0 0.0 0.0
     317953.000          0.530        288.150 0.0 0.0 0.0 0.0 0.0
     318002.000          0.530        288.150 0.0 0.0 0.0 0.0 0.0
     318051.000          0.530        288.150 0.0 0.0 0.0 0.0 0.0
     318099.000          0.530        288.150 0.0 0.0 0.0 0.0 0.0
     318149.000          0.530        288.150 0.0 0.0 0.0 0.0 0.0
     318197.000          0.530        288.150 0.0 0.0 0.0 0.0 0.0
     318246.000          0.530        288.150 0.0 0.0 0.0 0.0 0.0
     318295.000          0.530        288.150 0.0 0.0 0.0 0.0 0.0
     318344.000          0.530        288.150 0.0 0.0 0.0 0.0 0.0
     318393.000          0.529        288.150 0.0 0.0 0.0 0.0 0.0
     318442.000          0.529        288.150 0.0 0.0 0.0 0.0 0.0
     318490.000          0.529        288.150 0.0 0.0 0.0 0.0 0.0
     318539.000          0.529        288.150 0.0 0.0 0.0 0.0 0.0
     318589.000          0.529        288.150 0.0 0.0 0.0 0.0 0.0
     318638.000          0.529        288.150 0.0 0.0 0.0 0.0 0.0
     318686.000          0.529        288.150 0.0 0.0 0.0 0.0 0.0
     318734.000          0.529        288.150 0.0 0.0 0.0 0.0 0.0
     318784.000          0.529        288.150 0.0 0.0 0.0 0.0 0.0
     318833.000          0.529        288.150 0.0 0.0 0.0 0.0 0.0
     318882.000          0.529        288.150 0.0 0.0 0.0 0.0 0.0
     318930.000          0.528        288.150 0.0 0.0 0.0 0.0 0.0
     318980.000          0.528        288.150 0.0 0.0 0.0 0.0 0.0
     319029.000          0.528        288.150 0.0 0.0 0.0 0.0 0.0
     319077.000          0.528        288.150 0.0 0.0 0.0 0.0 0.0
     319127.000          0.528        288.150 0.0 0.0 0.0 0.0 0.0
     319176.000          0.528        288.150 0.0 0.0 0.0 0.0 0.0
     319224.000          0.528        288.150 0.0 0.0 0.0 0.0 0.0
     319273.000          0.528        288.150 0.0 0.0 0.0 0.0 0.0
     319322.000          0.528        288.150 0.0 0.0 0.0 0.0 0.0
     319370.000          0.528        288.150 0.0 0.0 0.0 0.0 0.0
     319419.000          0.528        288.150 0.0 0.0 0.0 0.0 0.0
     319468.000          0.528        288.150 0.0 0.0 0.0 0.0 0.0
     319517.000          0.528        288.150 0.0 0.0 0.0 0.0 0.0
     319566.000          0.528        288.150 0.0 0.0 0.0 0.0 0.0
     319615.000          0.527        288.150 0.0 0.0 0.0 0.0 0.0
     319664.000          0.527        288.150 0.0 0.0 0.0 0.0 0.0
     319712.000          0.527        288.150 0.0 0.0 0.0 0.0 0.0
     319761.000          0.527        288.150 0.0 0.0 0.0 0.0 0.0
     319809.000          0.527        288.150 0.0 0.0 0.0 0.0 0.0
     319859.000          0.527        288.150 0.0 0.0 0.0 0.0 0.0
     319908.000          0.527        288.150 0.0 0.0 0.0 0.0 0.0
     319956.000          0.527        288.150 0.0 0.0 0.0 0.0 0.0
     320005.000          0.527        288.150 0.0 0.0 0.0 0.0 0.0
     320055.000          0.527        288.150 0.0 0.0 0.0 0.0 0.0
     320103.000          0.526        288.150 0.0 0.0 0.0 0.0 0.0
     320152.000          0.526        288.150 0.0 0.0 0.0 0.0 0.0
     320201.000          0.526        288.150 0.0 0.0 0.0 0.0 0.0
     320250.000          0.526        288.150 0.0 0.0 0.0 0.0 0.0
     320299.000          0.526        288.150 0.0 0.0 0.0 0.0 0.0
     320347.000          0.526        288.150 0.0 0.0 0.0 0.0 0.0
     320396.000          0.526        288.150 0.0 0.0 0.0 0.0 0.0
     320445.000          0.526        288.150 0.0 0.0 0.0 0.0 0.0
     320494.000          0.526        288.150 0.0 0.0 0.0 0.0 0.0
     320543.000          0.526        288.150 0.0 0.0 0.0 0.0 0.0
     320592.000          0.526        288.150 0.0 0.0 0.0 0.0 0.0
     320640.000          0.526        288.150 0.0 0.0 0.0 0.0 0.0
     320689.000          0.526        288.150 0.0 0.0 0.0 0.0 0.0
     320738.000          0.526        288.150 0.0 0.0 0.0 0.0 0.0
     320787.000          0.526        288.150 0.0 0.0 0.0 0.0 0.0
     320835.000          0.525        288.150 0.0 0.0 0.0 0.0 0.0
     320885.000          0.525        288.150 0.0 0.0 0.0 0.0 0.0
     320934.000          0.525        288.150 0.0 0.0 0.0 0.0 0.0
     320982.000          0.525        288.150 0.0 0.0 0.0 0.0 0.0
     321032.000          0.525        288.150 0.0 0.0 0.0 0.0 0.0
     321081.000          0.525        288.150 0.0 0.0 0.0 0.0 0.0
     321129.000          0.525        288.150 0.0 0.0 0.0 0.0 0.0
     321179.000          0.525        288.150 0.0 0.0 0.0 0.0 0.0
     321228.000          0.525        288.150 0.0 0.0 0.0 0.0 0.0
     321275.000          0.525        288.150 0.0 0.0 0.0 0.0 0.0
     321325.000          0.525        288.150 0.0 0.0 0.0 0.0 0.0
     321374.000          0.525        288.150 0.0 0.0 0.0 0.0 0.0
     321423.000          0.525        288.150 0.0 0.0 0.0 0.0 0.0
     321472.000          0.524        288.150 0.0 0.0 0.0 0.0 0.0
     321521.000          0.524        288.150 0.0 0.0 0.0 0.0 0.0
     321570.000          0.524        288.150 0.0 0.0 0.0 0.0 0.0
     321618.000          0.524        288.150 0.0 0.0 0.0 0.0 0.0
     321668.000          0.524        288.150 0.0 0.0 0.0 0.0 0.0
     321716.000          0.524        288.150 0.0 0.0 0.0 0.0 0.0
     321765.000          0.524        288.150 0.0 0.0 0.0 0.0 0.0
     321814.000          0.524        288.150 0.0 0.0 0.0 0.0 0.0
     321862.000          0.524        288.150 0.0 0.0 0.0 0.0 0.0
     321910.000          0.524        288.150 0.0 0.0 0.0 0.0 0.0
     321961.000          0.524        288.150 0.0 0.0 0.0 0.0 0.0
     322009.000          0.523        288.150 0.0 0.0 0.0 0.0 0.0
     322059.000          0.523        288.150 0.0 0.0 0.0 0.0 0.0
     322108.000          0.523        288.150 0.0 0.0 0.0 0.0 0.0
     322156.000          0.523        288.150 0.0 0.0 0.0 0.0 0.0
     322206.000          0.523        288.150 0.0 0.0 0.0 0.0 0.0
     322254.000          0.523        288.150 0.0 0.0 0.0 0.0 0.0
     322303.000          0.523        288.150 0.0 0.0 0.0 0.0 0.0
     322352.000          0.523        288.150 0.0 0.0 0.0 0.0 0.0
     322401.000          0.523        288.150 0.0 0.0 0.0 0.0 0.0
     322449.000          0.523        288.150 0.0 0.0 0.0 0.0 0.0
     322498.000          0.523        288.150 0.0 0.0 0.0 0.0 0.0
     322547.000          0.523        288.150 0.0 0.0 0.0 0.0 0.0
     322596.000          0.522        288.150 0.0 0.0 0.0 0.0 0.0
     322645.000          0.522        288.150 0.0 0.0 0.0 0.0 0.0
     322695.000          0.522        288.150 0.0 0.0 0.0 0.0 0.0
     322743.000          0.522        288.150 0.0 0.0 0.0 0.0 0.0
     322792.000          0.522        288.150 0.0 0.0 0.0 0.0 0.0
     322841.000          0.522        288.150 0.0 0.0 0.0 0.0 0.0
     322889.000          0.522        288.150 0.0 0.0 0.0 0.0 0.0
     322938.000          0.522        288.150 0.0 0.0 0.0 0.0 0.0
     322987.000          0.522        288.150 0.0 0.0 0.0 0.0 0.0
     323036.000          0.522        288.150 0.0 0.0 0.0 0.0 0.0
     323085.000          0.522        288.150 0.0 0.0 0.0 0.0 0.0
     323134.000          0.521        288.150 0.0 0.0 0.0 0.0 0.0
     323182.000          0.521        288.150 0.0 0.0 0.0 0.0 0.0
     323232.000          0.521        288.150 0.0 0.0 0.0 0.0 0.0
     323281.000          0.521        288.150 0.0 0.0 0.0 0.0 0.0
     323329.000          0.521        288.150 0.0 0.0 0.0 0.0 0.0
     323378.000          0.521        288.150 0.0 0.0 0.0 0.0 0.0
     323427.000          0.521        288.150 0.0 0.0 0.0 0.0 0.0
     323476.000          0.521        288.150 0.0 0.0 0.0 0.0 0.0
     323524.000          0.521        288.150 0.0 0.0 0.0 0.0 0.0
     323574.000          0.521        288.150 0.0 0.0 0.0 0.0 0.0
     323622.000          0.521        288.150 0.0 0.0 0.0 0.0 0.0
     323671.000          0.520        288.150 0.0 0.0 0.0 0.0 0.0
     323720.000          0.520        288.150 0.0 0.0 0.0 0.0 0.0
     323768.000          0.520        288.150 0.0 0.0 0.0 0.0 0.0
     323817.000          0.520        288.150 0.0 0.0 0.0 0.0 0.0
     323867.000          0.520        288.150 0.0 0.0 0.0 0.0 0.0
     323915.000          0.520        288.150 0.0 0.0 0.0 0.0 0.0
     323964.000          0.520        288.150 0.0 0.0 0.0 0.0 0.0
     324013.000          0.520        288.150 0.0 0.0 0.0 0.0 0.0
     324062.000          0.520        288.150 0.0 0.0 0.0 0.0 0.0
     324111.000          0.520        288.150 0.0 0.0 0.0 0.0 0.0
     324160.000          0.520        288.150 0.0 0.0 0.0 0.0 0.0
     324208.000          0.519        288.150 0.0 0.0 0.0 0.0 0.0
     324257.000          0.519        288.150 0.0 0.0 0.0 0.0 0.0
     324306.000          0.519        288.150 0.0 0.0 0.0 0.0 0.0
     324354.000          0.519        288.150 0.0 0.0 0.0 0.0 0.0
     324403.000          0.519        288.150 0.0 0.0 0.0 0.0 0.0
     324451.000          0.519        288.150 0.0 0.0 0.0 0.0 0.0
     324501.000          0.519        288.150 0.0 0.0 0.0 0.0 0.0
     324550.000          0.519        288.150 0.0 0.0 0.0 0.0 0.0
     324599.000          0.519        288.150 0.0 0.0 0.0 0.0 0.0
     324647.000          0.519        288.150 0.0 0.0 0.0 0.0 0.0
     324696.000          0.519        288.150 0.0 0.0 0.0 0.0 0.0
     324745.000          0.519        288.150 0.0 0.0 0.0 0.0 0.0
     324793.000          0.519        288.150 0.0 0.0 0.0 0.0 0.0
     324842.000          0.519        288.150 0.0 0.0 0.0 0.0 0.0
     324891.000          0.518        288.150 0.0 0.0 0.0 0.0 0.0
     324940.000          0.518        288.150 0.0 0.0 0.0 0.0 0.0
     324989.000          0.518        288.150 0.0 0.0 0.0 0.0 0.0
     325038.000          0.518        288.150 0.0 0.0 0.0 0.0 0.0
     325086.000          0.518        288.150 0.0 0.0 0.0 0.0 0.0
     325136.000          0.518        288.150 0.0 0.0 0.0 0.0 0.0
     325185.000          0.518        288.150 0.0 0.0 0.0 0.0 0.0
     325234.000          0.518        288.150 0.0 0.0 0.0 0.0 0.0
     325283.000          0.518        288.150 0.0 0.0 0.0 0.0 0.0
     325332.000          0.518        288.150 0.0 0.0 0.0 0.0 0.0
     325380.000          0.517        288.150 0.0 0.0 0.0 0.0 0.0
     325429.000          0.517        288.150 0.0 0.0 0.0 0.0 0.0
     325478.000          0.517        288.150 0.0 0.0 0.0 0.0 0.0
     325527.000          0.517        288.150 0.0 0.0 0.0 0.0 0.0
     325576.000          0.517        288.150 0.0 0.0 0.0 0.0 0.0
     325625.000          0.517        288.150 0.0 0.0 0.0 0.0 0.0
     325673.000          0.517        288.150 0.0 0.0 0.0 0.0 0.0
     325722.000          0.517        288.150 0.0 0.0 0.0 0.0 0.0
     325772.000          0.517        288.150 0.0 0.0 0.0 0.0 0.0
     325820.000          0.517        288.150 0.0 0.0 0.0 0.0 0.0
     325869.000          0.517        288.150 0.0 0.0 0.0 0.0 0.0
     325918.000          0.517        288.150 0.0 0.0 0.0 0.0 0.0
     325966.000          0.517        288.150 0.0 0.0 0.0 0.0 0.0
     326016.000          0.517        288.150 0.0 0.0 0.0 0.0 0.0
     326065.000          0.517        288.150 0.0 0.0 0.0 0.0 0.0
     326113.000          0.516        288.150 0.0 0.0 0.0 0.0 0.0
     326162.000          0.516        288.150 0.0 0.0 0.0 0.0 0.0
     326211.000          0.516        288.150 0.0 0.0 0.0 0.0 0.0
     326259.000          0.516        288.150 0.0 0.0 0.0 0.0 0.0
     326308.000          0.516        288.150 0.0 0.0 0.0 0.0 0.0
     326357.000          0.516        288.150 0.0 0.0 0.0 0.0 0.0
     326406.000          0.516        288.150 0.0 0.0 0.0 0.0 0.0
     326455.000          0.516        288.150 0.0 0.0 0.0 0.0 0.0
     326504.000          0.516        288.150 0.0 0.0 0.0 0.0 0.0
     326552.000          0.516        288.150 0.0 0.0 0.0 0.0 0.0
     326602.000          0.516        288.150 0.0 0.0 0.0 0.0 0.0
     326651.000          0.516        288.150 0.0 0.0 0.0 0.0 0.0
     326699.000          0.516        288.150 0.0 0.0 0.0 0.0 0.0
     326748.000          0.515        288.150 0.0 0.0 0.0 0.0 0.0
     326797.000          0.515        288.150 0.0 0.0 0.0 0.0 0.0
     326845.000          0.515        288.150 0.0 0.0 0.0 0.0 0.0
     326894.000          0.515        288.150 0.0 0.0 0.0 0.0 0.0
     326943.000          0.515        288.150 0.0 0.0 0.0 0.0 0.0
     326991.000          0.515        288.150 0.0 0.0 0.0 0.0 0.0
     327041.000          0.515        288.150 0.0 0.0 0.0 0.0 0.0
     327090.000          0.515        288.150 0.0 0.0 0.0 0.0 0.0
     327138.000          0.515        288.150 0.0 0.0 0.0 0.0 0.0
     327187.000          0.515        288.150 0.0 0.0 0.0 0.0 0.0
     327236.000          0.515        288.150 0.0 0.0 0.0 0.0 0.0
     327285.000          0.515        288.150 0.0 0.0 0.0 0.0 0.0
     327334.000          0.514        288.150 0.0 0.0 0.0 0.0 0.0
     327383.000          0.514        288.150 0.0 0.0 0.0 0.0 0.0
     327431.000          0.514        288.150 0.0 0.0 0.0 0.0 0.0
     327481.000          0.514        288.150 0.0 0.0 0.0 0.0 0.0
     327530.000          0.514        288.150 0.0 0.0 0.0 0.0 0.0
     327578.000          0.514        288.150 0.0 0.0 0.0 0.0 0.0
     327626.000          0.514        288.150 0.0 0.0 0.0 0.0 0.0
     327676.000          0.514        288.150 0.0 0.0 0.0 0.0 0.0
     327724.000          0.514        288.150 0.0 0.0 0.0 0.0 0.0
     327773.000          0.514        288.150 0.0 0.0 0.0 0.0 0.0
     327822.000          0.514        288.150 0.0 0.0 0.0 0.0 0.0
     327871.000          0.513        288.150 0.0 0.0 0.0 0.0 0.0
     327920.000          0.513        288.150 0.0 0.0 0.0 0.0 0.0
     327969.000          0.513        288.150 0.0 0.0 0.0 0.0 0.0
     328017.000          0.513        288.150 0.0 0.0 0.0 0.0 0.0
     328066.000          0.513        288.150 0.0 0.0 0.0 0.0 0.0
     328115.000          0.513        288.150 0.0 0.0 0.0 0.0 0.0
     328164.000          0.513        288.150 0.0 0.0 0.0 0.0 0.0
     328212.000          0.513        288.150 0.0 0.0 0.0 0.0 0.0
     328261.000          0.513        288.150 0.0 0.0 0.0 0.0 0.0
     328310.000          0.513        288.150 0.0 0.0 0.0 0.0 0.0
     328359.000          0.513        288.150 0.0 0.0 0.0 0.0 0.0
     328408.000          0.513        288.150 0.0 0.0 0.0 0.0 0.0
     328456.000          0.513        288.150 0.0 0.0 0.0 0.0 0.0
     328506.000          0.512        288.150 0.0 0.0 0.0 0.0 0.0
     328555.000          0.512        288.150 0.0 0.0 0.0 0.0 0.0
     328603.000          0.512        288.150 0.0 0.0 0.0 0.0 0.0
     328652.000          0.512        288.150 0.0 0.0 0.0 0.0 0.0
     328701.000          0.512        288.150 0.0 0.0 0.0 0.0 0.0
     328749.000          0.512        288.150 0.0 0.0 0.0 0.0 0.0
     328798.000          0.512        288.150 0.0 0.0 0.0 0.0 0.0
     328847.000          0.512        288.150 0.0 0.0 0.0 0.0 0.0
     328895.000          0.512        288.150 0.0 0.0 0.0 0.0 0.0
     328945.000          0.512        288.150 0.0 0.0 0.0 0.0 0.0
     328994.000          0.512        288.150 0.0 0.0 0.0 0.0 0.0
     329043.000          0.512        288.150 0.0 0.0 0.0 0.0 0.0
     329092.000          0.512        288.150 0.0 0.0 0.0 0.0 0.0
     329141.000          0.512        288.150 0.0 0.0 0.0 0.0 0.0
     329190.000          0.511        288.150 0.0 0.0 0.0 0.0 0.0
     329238.000          0.511        288.150 0.0 0.0 0.0 0.0 0.0
     329287.000          0.511        288.150 0.0 0.0 0.0 0.0 0.0
     329336.000          0.511        288.150 0.0 0.0 0.0 0.0 0.0
     329385.000          0.511        288.150 0.0 0.0 0.0 0.0 0.0
     329434.000          0.511        288.150 0.0 0.0 0.0 0.0 0.0
     329482.000          0.511        288.150 0.0 0.0 0.0 0.0 0.0
     329531.000          0.511        288.150 0.0 0.0 0.0 0.0 0.0
     329581.000          0.511        288.150 0.0 0.0 0.0 0.0 0.0
     329630.000          0.511        288.150 0.0 0.0 0.0 0.0 0.0
     329679.000          0.511        288.150 0.0 0.0 0.0 0.0 0.0
     329727.000          0.511        288.150 0.0 0.0 0.0 0.0 0.0
     329776.000          0.511        288.150 0.0 0.0 0.0 0.0 0.0
     329825.000          0.511        288.150 0.0 0.0 0.0 0.0 0.0
     329874.000          0.510        288.150 0.0 0.0 0.0 0.0 0.0
     329923.000          0.510        288.150 0.0 0.0 0.0 0.0 0.0
     329971.000          0.510        288.150 0.0 0.0 0.0 0.0 0.0
     330021.000          0.510        288.150 0.0 0.0 0.0 0.0 0.0
     330069.000          0.510        288.150 0.0 0.0 0.0 0.0 0.0
     330118.000          0.510        288.150 0.0 0.0 0.0 0.0 0.0
     330166.000          0.510        288.150 0.0 0.0 0.0 0.0 0.0
     330216.000          0.510        288.150 0.0 0.0 0.0 0.0 0.0
     330265.000          0.510        288.150 0.0 0.0 0.0 0.0 0.0
     330313.000          0.509        288.150 0.0 0.0 0.0 0.0 0.0
     330362.000          0.509        288.150 0.0 0.0 0.0 0.0 0.0
     330411.000          0.509        288.150 0.0 0.0 0.0 0.0 0.0
     330460.000          0.509        288.150 0.0 0.0 0.0 0.0 0.0
     330509.000          0.509        288.150 0.0 0.0 0.0 0.0 0.0
     330558.000          0.509        288.150 0.0 0.0 0.0 0.0 0.0
     330607.000          0.509        288.150 0.0 0.0 0.0 0.0 0.0
     330655.000          0.509        288.150 0.0 0.0 0.0 0.0 0.0
     330704.000          0.509        288.150 0.0 0.0 0.0 0.0 0.0
     330753.000          0.508        288.150 0.0 0.0 0.0 0.0 0.0
     330801.000          0.508        288.150 0.0 0.0 0.0 0.0 0.0
     330850.000          0.508        288.150 0.0 0.0 0.0 0.0 0.0
     330900.000          0.508        288.150 0.0 0.0 0.0 0.0 0.0
     330948.000          0.508        288.150 0.0 0.0 0.0 0.0 0.0
     330997.000          0.508        288.150 0.0 0.0 0.0 0.0 0.0
     331046.000          0.508        288.150 0.0 0.0 0.0 0.0 0.0
     331095.000          0.508        288.150 0.0 0.0 0.0 0.0 0.0
     331144.000          0.508        288.150 0.0 0.0 0.0 0.0 0.0
     331193.000          0.508        288.150 0.0 0.0 0.0 0.0 0.0
     331241.000          0.508        288.150 0.0 0.0 0.0 0.0 0.0
     331290.000          0.508        288.150 0.0 0.0 0.0 0.0 0.0
     331339.000          0.507        288.150 0.0 0.0 0.0 0.0 0.0
     331387.000          0.507        288.150 0.0 0.0 0.0 0.0 0.0
     331435.000          0.507        288.150 0.0 0.0 0.0 0.0 0.0
     331485.000          0.507        288.150 0.0 0.0 0.0 0.0 0.0
     331534.000          0.507        288.150 0.0 0.0 0.0 0.0 0.0
     331583.000          0.507        288.150 0.0 0.0 0.0 0.0 0.0
     331632.000          0.507        288.150 0.0 0.0 0.0 0.0 0.0
     331681.000          0.507        288.150 0.0 0.0 0.0 0.0 0.0
     331730.000          0.507        288.150 0.0 0.0 0.0 0.0 0.0
     331779.000          0.507        288.150 0.0 0.0 0.0 0.0 0.0
     331827.000          0.507        288.150 0.0 0.0 0.0 0.0 0.0
     331876.000          0.507        288.150 0.0 0.0 0.0 0.0 0.0
     331925.000          0.506        288.150 0.0 0.0 0.0 0.0 0.0
     331974.000          0.506        288.150 0.0 0.0 0.0 0.0 0.0
     332023.000          0.506        288.150 0.0 0.0 0.0 0.0 0.0
     332071.000          0.506        288.150 0.0 0.0 0.0 0.0 0.0
     332120.000          0.506        288.150 0.0 0.0 0.0 0.0 0.0
     332169.000          0.506        288.150 0.0 0.0 0.0 0.0 0.0
     332218.000          0.506        288.150 0.0 0.0 0.0 0.0 0.0
     332266.000          0.506        288.150 0.0 0.0 0.0 0.0 0.0
     332315.000          0.506        288.150 0.0 0.0 0.0 0.0 0.0
     332364.000          0.506        288.150 0.0 0.0 0.0 0.0 0.0
     332412.000          0.506        288.150 0.0 0.0 0.0 0.0 0.0
     332462.000          0.506        288.150 0.0 0.0 0.0 0.0 0.0
     332511.000          0.505        288.150 0.0 0.0 0.0 0.0 0.0
     332559.000          0.505        288.150 0.0 0.0 0.0 0.0 0.0
     332609.000          0.505        288.150 0.0 0.0 0.0 0.0 0.0
     332658.000          0.505        288.150 0.0 0.0 0.0 0.0 0.0
     332705.000          0.505        288.150 0.0 0.0 0.0 0.0 0.0
     332755.000          0.505        288.150 0.0 0.0 0.0 0.0 0.0
     332804.000          0.505        288.150 0.0 0.0 0.0 0.0 0.0
     332853.000          0.505        288.150 0.0 0.0 0.0 0.0 0.0
     332901.000          0.505        288.150 0.0 0.0 0.0 0.0 0.0
     332951.000          0.505        288.150 0.0 0.0 0.0 0.0 0.0
     332999.000          0.504        288.150 0.0 0.0 0.0 0.0 0.0
     333048.000          0.504        288.150 0.0 0.0 0.0 0.0 0.0
     333098.000          0.504        288.150 0.0 0.0 0.0 0.0 0.0
     333146.000          0.504        288.150 0.0 0.0 0.0 0.0 0.0
     333194.000          0.504        288.150 0.0 0.0 0.0 0.0 0.0
     333244.000          0.504        288.150 0.0 0.0 0.0 0.0 0.0
     333292.000          0.504        288.150 0.0 0.0 0.0 0.0 0.0
     333340.000          0.504        288.150 0.0 0.0 0.0 0.0 0.0
     333391.000          0.504        288.150 0.0 0.0 0.0 0.0 0.0
     333439.000          0.504        288.150 0.0 0.0 0.0 0.0 0.0
     333488.000          0.504        288.150 0.0 0.0 0.0 0.0 0.0
     333537.000          0.504        288.150 0.0 0.0 0.0 0.0 0.0
     333585.000          0.503        288.150 0.0 0.0 0.0 0.0 0.0
     333635.000          0.503        288.150 0.0 0.0 0.0 0.0 0.0
     333684.000          0.503        288.150 0.0 0.0 0.0 0.0 0.0
     333732.000          0.503        288.150 0.0 0.0 0.0 0.0 0.0
     333781.000          0.503        288.150 0.0 0.0 0.0 0.0 0.0
     333830.000          0.503        288.150 0.0 0.0 0.0 0.0 0.0
     333879.000          0.503        288.150 0.0 0.0 0.0 0.0 0.0
     333928.000          0.503        288.150 0.0 0.0 0.0 0.0 0.0
     333976.000          0.503        288.150 0.0 0.0 0.0 0.0 0.0
     334026.000          0.503        288.150 0.0 0.0 0.0 0.0 0.0
     334074.000          0.503        288.150 0.0 0.0 0.0 0.0 0.0
     334124.000          0.502        288.150 0.0 0.0 0.0 0.0 0.0
     334172.000          0.502        288.150 0.0 0.0 0.0 0.0 0.0
     334221.000          0.502        288.150 0.0 0.0 0.0 0.0 0.0
     334270.000          0.502        288.150 0.0 0.0 0.0 0.0 0.0
     334318.000          0.502        288.150 0.0 0.0 0.0 0.0 0.0
     334368.000          0.502        288.150 0.0 0.0 0.0 0.0 0.0
     334417.000          0.502        288.150 0.0 0.0 0.0 0.0 0.0
     334465.000          0.502        288.150 0.0 0.0 0.0 0.0 0.0
     334514.000          0.501        288.150 0.0 0.0 0.0 0.0 0.0
     334568.000          0.501        288.150 0.0 0.0 0.0 0.0 0.0
     334617.000          0.501        288.150 0.0 0.0 0.0 0.0 0.0
     334666.000          0.501        288.150 0.0 0.0 0.0 0.0 0.0
     334714.000          0.501        288.150 0.0 0.0 0.0 0.0 0.0
     334763.000          0.501        288.150 0.0 0.0 0.0 0.0 0.0
     334812.000          0.501        288.150 0.0 0.0 0.0 0.0 0.0
     334860.000          0.501        288.150 0.0 0.0 0.0 0.0 0.0
     334909.000          0.501        288.150 0.0 0.0 0.0 0.0 0.0
     334958.000          0.501        288.150 0.0 0.0 0.0 0.0 0.0
     335006.000          0.500        288.150 0.0 0.0 0.0 0.0 0.0
     335055.000          0.500        288.150 0.0 0.0 0.0 0.0 0.0
     335105.000          0.500        288.150 0.0 0.0 0.0 0.0 0.0
     335153.000          0.500        288.150 0.0 0.0 0.0 0.0 0.0
     335202.000          0.500        288.150 0.0 0.0 0.0 0.0 0.0
     335251.000          0.500        288.150 0.0 0.0 0.0 0.0 0.0
     335299.000          0.500        288.150 0.0 0.0 0.0 0.0 0.0
     335349.000          0.500        288.150 0.0 0.0 0.0 0.0 0.0
     335398.000          0.500        288.150 0.0 0.0 0.0 0.0 0.0
     335446.000          0.500        288.150 0.0 0.0 0.0 0.0 0.0
     335495.000          0.500        288.150 0.0 0.0 0.0 0.0 0.0
     335544.000          0.500        288.150 0.0 0.0 0.0 0.0 0.0
     335593.000          0.499        288.150 0.0 0.0 0.0 0.0 0.0
     335641.000          0.499        288.150 0.0 0.0 0.0 0.0 0.0
     335690.000          0.499        288.150 0.0 0.0 0.0 0.0 0.0
     335739.000          0.499        288.150 0.0 0.0 0.0 0.0 0.0
     335788.000          0.499        288.150 0.0 0.0 0.0 0.0 0.0
     335837.000          0.499        288.150 0.0 0.0 0.0 0.0 0.0
     335885.000          0.499        288.150 0.0 0.0 0.0 0.0 0.0
     335935.000          0.499        288.150 0.0 0.0 0.0 0.0 0.0
     335984.000          0.499        288.150 0.0 0.0 0.0 0.0 0.0
     336033.000          0.499        288.150 0.0 0.0 0.0 0.0 0.0
     336082.000          0.499        288.150 0.0 0.0 0.0 0.0 0.0
     336130.000          0.498        288.150 0.0 0.0 0.0 0.0 0.0
     336179.000          0.498        288.150 0.0 0.0 0.0 0.0 0.0
     336228.000          0.498        288.150 0.0 0.0 0.0 0.0 0.0
     336277.000          0.498        288.150 0.0 0.0 0.0 0.0 0.0
